"","X","firstname","sex","race","call"
"828",828,"Tamika","female","black",0
"829",829,"Allison","female","white",0
"830",830,"Brad","male","white",0
"831",831,"Brad","male","white",0
"832",832,"Brendan","male","white",0
"833",833,"Brett","male","white",0
"834",834,"Brett","male","white",0
"835",835,"Carrie","female","white",0
"836",836,"Emily","female","white",0
"837",837,"Greg","male","white",0
"838",838,"Hakim","male","black",0
"839",839,"Hakim","male","black",0
"840",840,"Hakim","male","black",0
"841",841,"Jamal","male","black",0
"842",842,"Jay","male","white",0
"843",843,"Keisha","female","black",0
"844",844,"Keisha","female","black",0
"845",845,"Keisha","female","black",0
"846",846,"Keisha","female","black",0
"847",847,"Keisha","female","black",0
"848",848,"Keisha","female","black",0
"849",849,"Kenya","female","black",0
"850",850,"Kristen","female","white",0
"851",851,"Matthew","male","white",0
"852",852,"Meredith","female","white",0
"853",853,"Sarah","female","white",0
"854",854,"Sarah","female","white",0
"855",855,"Todd","male","white",0
"856",856,"Tremayne","male","black",0
"857",857,"Tyrone","male","black",0
"858",858,"Tyrone","male","black",0
"859",859,"Tyrone","male","black",0
"860",860,"Tyrone","male","black",0
"861",861,"Allison","female","white",0
"862",862,"Anne","female","white",0
"863",863,"Latonya","female","black",0
"864",864,"Tamika","female","black",0
"865",865,"Jill","female","white",0
"866",866,"Kenya","female","black",0
"867",867,"Meredith","female","white",0
"868",868,"Tamika","female","black",0
"869",869,"Allison","female","white",0
"870",870,"Ebony","female","black",0
"871",871,"Emily","female","white",0
"872",872,"Latoya","female","black",0
"873",873,"Kristen","female","white",0
"874",874,"Latonya","female","black",0
"875",875,"Laurie","female","white",0
"876",876,"Tanisha","female","black",0
"877",877,"Anne","female","white",0
"878",878,"Kenya","female","black",0
"879",879,"Lakisha","female","black",0
"880",880,"Meredith","female","white",0
"881",881,"Emily","female","white",0
"882",882,"Meredith","female","white",0
"883",883,"Tanisha","female","black",0
"884",884,"Tyrone","male","black",0
"885",885,"Aisha","female","black",0
"886",886,"Allison","female","white",1
"887",887,"Carrie","female","white",1
"888",888,"Latoya","female","black",0
"889",889,"Anne","female","white",1
"890",890,"Tamika","female","black",0
"891",891,"Aisha","female","black",0
"892",892,"Carrie","female","white",0
"893",893,"Ebony","female","black",0
"894",894,"Meredith","female","white",0
"895",895,"Anne","female","white",0
"896",896,"Lakisha","female","black",0
"897",897,"Latonya","female","black",0
"898",898,"Meredith","female","white",1
"899",899,"Aisha","female","black",0
"900",900,"Emily","female","white",0
"901",901,"Jill","female","white",0
"902",902,"Keisha","female","black",0
"903",903,"Allison","female","white",0
"904",904,"Latoya","female","black",0
"905",905,"Meredith","female","white",0
"906",906,"Tanisha","female","black",0
"907",907,"Carrie","female","white",0
"908",908,"Kenya","female","black",0
"909",909,"Latonya","female","black",0
"910",910,"Sarah","female","white",1
"911",911,"Allison","female","white",1
"912",912,"Ebony","female","black",0
"913",913,"Sarah","female","white",0
"914",914,"Tanisha","female","black",0
"915",915,"Anne","female","white",0
"916",916,"Ebony","female","black",0
"917",917,"Keisha","female","black",0
"918",918,"Kristen","female","white",0
"919",919,"Allison","female","white",0
"920",920,"Emily","female","white",0
"921",921,"Latonya","female","black",0
"922",922,"Latoya","female","black",0
"923",923,"Jill","female","white",0
"924",924,"Latoya","female","black",0
"925",925,"Sarah","female","white",1
"926",926,"Tamika","female","black",1
"927",927,"Anne","female","white",0
"928",928,"Jill","female","white",0
"929",929,"Keisha","female","black",0
"930",930,"Kenya","female","black",0
"931",931,"Latoya","female","black",0
"932",932,"Laurie","female","white",0
"933",933,"Meredith","female","white",0
"934",934,"Tamika","female","black",0
"935",935,"Aisha","female","black",0
"936",936,"Anne","female","white",0
"937",937,"Keisha","female","black",0
"938",938,"Laurie","female","white",0
"939",939,"Carrie","female","white",0
"940",940,"Kenya","female","black",0
"941",941,"Lakisha","female","black",0
"942",942,"Laurie","female","white",0
"943",943,"Emily","female","white",0
"944",944,"Greg","male","white",0
"945",945,"Lakisha","female","black",0
"946",946,"Latoya","female","black",0
"947",947,"Jill","female","white",0
"948",948,"Kristen","female","white",0
"949",949,"Latoya","female","black",0
"950",950,"Tamika","female","black",0
"951",951,"Ebony","female","black",0
"952",952,"Emily","female","white",0
"953",953,"Kristen","female","white",1
"954",954,"Latoya","female","black",0
"955",955,"Allison","female","white",0
"956",956,"Latoya","female","black",0
"957",957,"Carrie","female","white",0
"958",958,"Keisha","female","black",0
"959",959,"Kristen","female","white",0
"960",960,"Latoya","female","black",0
"961",961,"Allison","female","white",0
"962",962,"Anne","female","white",0
"963",963,"Lakisha","female","black",0
"964",964,"Tamika","female","black",0
"965",965,"Ebony","female","black",0
"966",966,"Kristen","female","white",0
"967",967,"Meredith","female","white",0
"968",968,"Tanisha","female","black",0
"969",969,"Allison","female","white",0
"970",970,"Emily","female","white",0
"971",971,"Tamika","female","black",0
"972",972,"Tanisha","female","black",0
"973",973,"Allison","female","white",0
"974",974,"Kenya","female","black",0
"975",975,"Laurie","female","white",0
"976",976,"Tamika","female","black",0
"977",977,"Allison","female","white",1
"978",978,"Ebony","female","black",0
"979",979,"Jill","female","white",0
"980",980,"Keisha","female","black",0
"981",981,"Allison","female","white",0
"982",982,"Carrie","female","white",0
"983",983,"Ebony","female","black",0
"984",984,"Tamika","female","black",0
"985",985,"Carrie","female","white",0
"986",986,"Keisha","female","black",0
"987",987,"Kenya","female","black",0
"988",988,"Sarah","female","white",1
"989",989,"Ebony","female","black",1
"990",990,"Laurie","female","white",0
"991",991,"Allison","female","white",0
"992",992,"Keisha","female","black",0
"993",993,"Kristen","female","white",0
"994",994,"Tamika","female","black",0
"995",995,"Ebony","female","black",0
"996",996,"Keisha","female","black",0
"997",997,"Meredith","female","white",0
"998",998,"Sarah","female","white",0
"999",999,"Anne","female","white",0
"1000",1000,"Brad","male","white",0
"1001",1001,"Brett","male","white",0
"1002",1002,"Brett","male","white",0
"1003",1003,"Darnell","male","black",0
"1004",1004,"Ebony","female","black",0
"1005",1005,"Emily","female","white",0
"1006",1006,"Geoffrey","male","white",0
"1007",1007,"Jamal","male","black",0
"1008",1008,"Jay","male","white",0
"1009",1009,"Jay","male","white",1
"1010",1010,"Jermaine","male","black",0
"1011",1011,"Jermaine","male","black",0
"1012",1012,"Jill","female","white",0
"1013",1013,"Jill","female","white",0
"1014",1014,"Kareem","male","black",0
"1015",1015,"Keisha","female","black",0
"1016",1016,"Kenya","female","black",0
"1017",1017,"Kristen","female","white",0
"1018",1018,"Latonya","female","black",0
"1019",1019,"Latonya","female","black",0
"1020",1020,"Latonya","female","black",0
"1021",1021,"Laurie","female","white",0
"1022",1022,"Leroy","male","black",0
"1023",1023,"Leroy","male","black",0
"1024",1024,"Leroy","male","black",0
"1025",1025,"Leroy","male","black",0
"1026",1026,"Matthew","male","white",0
"1027",1027,"Meredith","female","white",0
"1028",1028,"Neil","male","white",0
"1029",1029,"Neil","male","white",0
"1030",1030,"Neil","male","white",0
"1031",1031,"Neil","male","white",0
"1032",1032,"Rasheed","male","black",0
"1033",1033,"Rasheed","male","black",0
"1034",1034,"Tanisha","female","black",0
"1035",1035,"Todd","male","white",0
"1036",1036,"Todd","male","white",0
"1037",1037,"Tyrone","male","black",0
"1038",1038,"Tyrone","male","black",0
"1039",1039,"Allison","female","white",0
"1040",1040,"Jill","female","white",0
"1041",1041,"Latonya","female","black",0
"1042",1042,"Tamika","female","black",0
"1043",1043,"Jill","female","white",0
"1044",1044,"Kenya","female","black",0
"1045",1045,"Kristen","female","white",0
"1046",1046,"Tamika","female","black",0
"1047",1047,"Brett","male","white",0
"1048",1048,"Hakim","male","black",0
"1049",1049,"Laurie","female","white",1
"1050",1050,"Rasheed","male","black",0
"1051",1051,"Carrie","female","white",0
"1052",1052,"Ebony","female","black",0
"1053",1053,"Latonya","female","black",0
"1054",1054,"Meredith","female","white",0
"1055",1055,"Allison","female","white",0
"1056",1056,"Ebony","female","black",0
"1057",1057,"Latoya","female","black",0
"1058",1058,"Laurie","female","white",0
"1059",1059,"Carrie","female","white",0
"1060",1060,"Kenya","female","black",0
"1061",1061,"Lakisha","female","black",0
"1062",1062,"Meredith","female","white",0
"1063",1063,"Aisha","female","black",0
"1064",1064,"Anne","female","white",0
"1065",1065,"Kristen","female","white",0
"1066",1066,"Tanisha","female","black",0
"1067",1067,"Anne","female","white",0
"1068",1068,"Anne","female","white",0
"1069",1069,"Ebony","female","black",0
"1070",1070,"Tanisha","female","black",0
"1071",1071,"Kenya","female","black",0
"1072",1072,"Kristen","female","white",0
"1073",1073,"Meredith","female","white",0
"1074",1074,"Tanisha","female","black",0
"1075",1075,"Aisha","female","black",0
"1076",1076,"Carrie","female","white",0
"1077",1077,"Latonya","female","black",0
"1078",1078,"Laurie","female","white",0
"1079",1079,"Ebony","female","black",0
"1080",1080,"Jill","female","white",1
"1081",1081,"Keisha","female","black",0
"1082",1082,"Laurie","female","white",0
"1083",1083,"Ebony","female","black",0
"1084",1084,"Emily","female","white",0
"1085",1085,"Laurie","female","white",0
"1086",1086,"Tamika","female","black",0
"1087",1087,"Jill","female","white",0
"1088",1088,"Lakisha","female","black",0
"1089",1089,"Latoya","female","black",0
"1090",1090,"Laurie","female","white",0
"1091",1091,"Anne","female","white",0
"1092",1092,"Kenya","female","black",0
"1093",1093,"Latoya","female","black",0
"1094",1094,"Laurie","female","white",0
"1095",1095,"Allison","female","white",0
"1096",1096,"Jill","female","white",0
"1097",1097,"Kenya","female","black",0
"1098",1098,"Lakisha","female","black",0
"1099",1099,"Kristen","female","white",0
"1100",1100,"Latoya","female","black",0
"1101",1101,"Sarah","female","white",0
"1102",1102,"Tanisha","female","black",0
"1103",1103,"Emily","female","white",0
"1104",1104,"Jill","female","white",0
"1105",1105,"Lakisha","female","black",0
"1106",1106,"Latonya","female","black",0
"1107",1107,"Neil","male","white",0
"1108",1108,"Tyrone","male","black",0
"1109",1109,"Allison","female","white",0
"1110",1110,"Anne","female","white",0
"1111",1111,"Kenya","female","black",0
"1112",1112,"Tamika","female","black",0
"1113",1113,"Kristen","female","white",1
"1114",1114,"Tamika","female","black",0
"1115",1115,"Anne","female","white",0
"1116",1116,"Ebony","female","black",0
"1117",1117,"Jill","female","white",0
"1118",1118,"Tanisha","female","black",0
"1119",1119,"Aisha","female","black",0
"1120",1120,"Allison","female","white",0
"1121",1121,"Latoya","female","black",0
"1122",1122,"Laurie","female","white",0
"1123",1123,"Allison","female","white",0
"1124",1124,"Anne","female","white",0
"1125",1125,"Latonya","female","black",0
"1126",1126,"Latoya","female","black",0
"1127",1127,"Ebony","female","black",0
"1128",1128,"Jill","female","white",0
"1129",1129,"Keisha","female","black",0
"1130",1130,"Laurie","female","white",0
"1131",1131,"Aisha","female","black",0
"1132",1132,"Emily","female","white",0
"1133",1133,"Jill","female","white",0
"1134",1134,"Keisha","female","black",0
"1135",1135,"Aisha","female","black",0
"1136",1136,"Brendan","male","white",0
"1137",1137,"Brendan","male","white",0
"1138",1138,"Carrie","female","white",0
"1139",1139,"Darnell","male","black",0
"1140",1140,"Ebony","female","black",0
"1141",1141,"Geoffrey","male","white",0
"1142",1142,"Jamal","male","black",0
"1143",1143,"Jamal","male","black",0
"1144",1144,"Jay","male","white",0
"1145",1145,"Jay","male","white",0
"1146",1146,"Jermaine","male","black",0
"1147",1147,"Jill","female","white",0
"1148",1148,"Kareem","male","black",0
"1149",1149,"Kristen","female","white",0
"1150",1150,"Latoya","female","black",0
"1151",1151,"Leroy","male","black",0
"1152",1152,"Leroy","male","black",0
"1153",1153,"Neil","male","white",0
"1154",1154,"Rasheed","male","black",0
"1155",1155,"Sarah","female","white",0
"1156",1156,"Todd","male","white",0
"1157",1157,"Todd","male","white",0
"1158",1158,"Tremayne","male","black",0
"1159",1159,"Allison","female","white",0
"1160",1160,"Anne","female","white",0
"1161",1161,"Latoya","female","black",0
"1162",1162,"Tamika","female","black",0
"1163",1163,"Latonya","female","black",0
"1164",1164,"Laurie","female","white",1
"1165",1165,"Meredith","female","white",1
"1166",1166,"Tamika","female","black",1
"1167",1167,"Emily","female","white",0
"1168",1168,"Kenya","female","black",0
"1169",1169,"Kristen","female","white",0
"1170",1170,"Tanisha","female","black",0
"1171",1171,"Ebony","female","black",0
"1172",1172,"Emily","female","white",1
"1173",1173,"Latoya","female","black",0
"1174",1174,"Sarah","female","white",0
"1175",1175,"Ebony","female","black",0
"1176",1176,"Jill","female","white",0
"1177",1177,"Kristen","female","white",0
"1178",1178,"Tanisha","female","black",0
"1179",1179,"Emily","female","white",0
"1180",1180,"Kenya","female","black",0
"1181",1181,"Sarah","female","white",0
"1182",1182,"Tamika","female","black",0
"1183",1183,"Ebony","female","black",0
"1184",1184,"Kristen","female","white",0
"1185",1185,"Laurie","female","white",0
"1186",1186,"Tanisha","female","black",0
"1187",1187,"Allison","female","white",1
"1188",1188,"Ebony","female","black",0
"1189",1189,"Kareem","male","black",0
"1190",1190,"Neil","male","white",0
"1191",1191,"Aisha","female","black",0
"1192",1192,"Anne","female","white",0
"1193",1193,"Ebony","female","black",0
"1194",1194,"Jill","female","white",0
"1195",1195,"Jill","female","white",0
